state_id,policy_id,n_evac_vehicles,n_evac_arrived,arrival_rate,tt_mean,tt_median,tt_p90,tt_max,tt_min,depart_mean,arrive_mean,arrive_p90,links_mean,links_p90,maxseq_mean,maxseq_p90,src_file,state_variant_sum,state_variant_mean,state_variant_std,state_variant_max,state_variant_min,state_N_total_sum,state_N_total_mean,state_N_total_std,state_N_total_max,state_N_total_min,state_zone0_sum,state_zone0_mean,state_zone0_std,state_zone0_max,state_zone0_min,state_zone1_sum,state_zone1_mean,state_zone1_std,state_zone1_max,state_zone1_min,state_zone2_sum,state_zone2_mean,state_zone2_std,state_zone2_max,state_zone2_min,state_zone3_sum,state_zone3_mean,state_zone3_std,state_zone3_max,state_zone3_min,state_zone4_sum,state_zone4_mean,state_zone4_std,state_zone4_max,state_zone4_min,state_zone5_sum,state_zone5_mean,state_zone5_std,state_zone5_max,state_zone5_min,state_zone6_sum,state_zone6_mean,state_zone6_std,state_zone6_max,state_zone6_min,state_zone7_sum,state_zone7_mean,state_zone7_std,state_zone7_max,state_zone7_min,state_zone8_sum,state_zone8_mean,state_zone8_std,state_zone8_max,state_zone8_min,state_zone9_sum,state_zone9_mean,state_zone9_std,state_zone9_max,state_zone9_min,state_zone10_sum,state_zone10_mean,state_zone10_std,state_zone10_max,state_zone10_min,state_zone11_sum,state_zone11_mean,state_zone11_std,state_zone11_max,state_zone11_min,state_zone12_sum,state_zone12_mean,state_zone12_std,state_zone12_max,state_zone12_min,state_zone13_sum,state_zone13_mean,state_zone13_std,state_zone13_max,state_zone13_min,state_zone14_sum,state_zone14_mean,state_zone14_std,state_zone14_max,state_zone14_min,state_zone15_sum,state_zone15_mean,state_zone15_std,state_zone15_max,state_zone15_min,state_zone16_sum,state_zone16_mean,state_zone16_std,state_zone16_max,state_zone16_min,state_zone17_sum,state_zone17_mean,state_zone17_std,state_zone17_max,state_zone17_min,state_zone18_sum,state_zone18_mean,state_zone18_std,state_zone18_max,state_zone18_min,state_zone19_sum,state_zone19_mean,state_zone19_std,state_zone19_max,state_zone19_min,state_zone20_sum,state_zone20_mean,state_zone20_std,state_zone20_max,state_zone20_min,state_zone21_sum,state_zone21_mean,state_zone21_std,state_zone21_max,state_zone21_min,state_zone22_sum,state_zone22_mean,state_zone22_std,state_zone22_max,state_zone22_min,state_zone23_sum,state_zone23_mean,state_zone23_std,state_zone23_max,state_zone23_min,state_zone24_sum,state_zone24_mean,state_zone24_std,state_zone24_max,state_zone24_min,state_zone25_sum,state_zone25_mean,state_zone25_std,state_zone25_max,state_zone25_min,state_zone26_sum,state_zone26_mean,state_zone26_std,state_zone26_max,state_zone26_min,state_zone27_sum,state_zone27_mean,state_zone27_std,state_zone27_max,state_zone27_min,state_zone28_sum,state_zone28_mean,state_zone28_std,state_zone28_max,state_zone28_min,state_zone29_sum,state_zone29_mean,state_zone29_std,state_zone29_max,state_zone29_min,state_zone30_sum,state_zone30_mean,state_zone30_std,state_zone30_max,state_zone30_min,state_zone31_sum,state_zone31_mean,state_zone31_std,state_zone31_max,state_zone31_min,policy_family,policy_note,policy_shelter0,policy_shelter1,policy_shelter2,policy_shelter3,policy_shelter4,policy_shelter5,policy_sum,policy_min,policy_max,alloc_shelter_0_veh,alloc_shelter_1_veh,alloc_shelter_2_veh,alloc_shelter_3_veh,alloc_shelter_4_veh,alloc_shelter_5_veh,alloc_shelter_entropy,alloc_shelter_gini,alloc_shelter_max_share,alloc_total_assigned,alloc_zone_mean,alloc_zone_std,alloc_zone_max,alloc_zone_min,total_assigned,dist_to_assigned_shelter_mean,dist_to_shelter0_mean,dist_to_shelter1_mean,dist_to_shelter2_mean,dist_to_shelter3_mean,dist_to_shelter4_mean,dist_to_shelter5_mean
0,10,7000.0,1752.0,0.2502857142857143,1743.5336757990867,1609.5,2748.9,4665.0,132.0,47134.35673515982,48877.890410958906,50021.9,23.49486301369863,38.0,22.694634703196343,37.0,evac-only_sorted_2026shelterseek_0_10_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,single_dominant,shelter5=0.6,0.08,0.08,0.08,0.08,0.08,0.6,1.0,0.08,0.6,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,1.7478680974667573,0.119047619047619,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5681342857142857,0.7494200000000001,0.43410000000000004,0.27408,0.7223999999999999,0.50338,0.64678
0,11,7000.0,1334.0,0.1905714285714285,1934.3088455772115,1905.5,2882.0,4558.0,82.0,47069.511994003,49003.82083958021,50190.7,23.09745127436281,30.0,22.278110944527736,30.0,evac-only_sorted_2026shelterseek_0_11_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,single_dominant,shelter0=0.7,0.7,0.06,0.06,0.06,0.06,0.06,1.0000000000000002,0.06,0.7,2000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.7478680974667573,0.119047619047619,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5883385714285714,0.8219200000000001,0.43410000000000004,0.27408,0.70652,0.50338,0.55645
0,12,7000.0,1551.0,0.2215714285714285,1594.5519019987105,1450.0,2658.0,4677.0,59.0,47101.49774339136,48696.04964539007,49897.0,16.62991618310767,22.0,15.67311411992263,21.0,evac-only_sorted_2026shelterseek_0_12_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,single_dominant,shelter1=0.7,0.06,0.7,0.06,0.06,0.06,0.06,1.0000000000000002,0.06,0.7,1000.0,2000.0,1000.0,1000.0,1000.0,1000.0,1.7478680974667573,0.119047619047619,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.56433,0.8944200000000001,0.51508,0.27408,0.70652,0.48868,0.55645
0,13,7000.0,1781.0,0.2544285714285714,1826.948905109489,1736.0,2852.0,5343.0,109.0,47088.19483436272,48915.14373947221,50107.0,18.94329028635598,29.0,18.04042672655812,29.0,evac-only_sorted_2026shelterseek_0_13_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,single_dominant,shelter2=0.7,0.06,0.06,0.7,0.06,0.06,0.06,1.0,0.06,0.7,1000.0,1000.0,2000.0,1000.0,1000.0,1000.0,1.7478680974667573,0.119047619047619,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5623157142857143,0.8944200000000001,0.5960599999999999,0.34703999999999996,0.70652,0.48868,0.55645
0,14,7000.0,1710.0,0.2442857142857142,1969.9865497076023,1974.0,2879.1000000000004,4144.0,132.0,47069.066666666666,49039.05321637427,50099.2,22.76374269005848,31.0,22.00058479532164,30.0,evac-only_sorted_2026shelterseek_0_14_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,single_dominant,shelter3=0.7,0.06,0.06,0.06,0.7,0.06,0.06,1.0,0.06,0.7,1000.0,1000.0,1000.0,2000.0,1000.0,1000.0,1.7478680974667573,0.119047619047619,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5734114285714286,0.7494200000000001,0.43410000000000004,0.27408,0.748225,0.50338,0.55645
0,15,7000.0,1110.0,0.1585714285714285,1900.0324324324324,1790.0,2857.2,5093.0,68.0,47110.18108108108,49010.21351351351,50157.0,20.67747747747748,33.0,19.83153153153153,33.0,evac-only_sorted_2026shelterseek_0_15_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,single_dominant,shelter4=0.7,0.06,0.06,0.06,0.06,0.7,0.06,1.0,0.06,0.7,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,1.7478680974667573,0.119047619047619,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5724785714285714,0.8344000000000001,0.43410000000000004,0.27408,0.77016,0.56908,0.55645
0,16,7000.0,1301.0,0.1858571428571428,2052.1029976940813,2102.0,2921.0,5598.0,63.0,47094.34819369716,49146.45119139124,50256.0,22.578016910069177,34.0,21.769408147578787,33.0,evac-only_sorted_2026shelterseek_0_16_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,single_dominant,shelter5=0.7,0.06,0.06,0.06,0.06,0.06,0.7,1.0,0.06,0.7,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,1.7478680974667573,0.119047619047619,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5681342857142857,0.7494200000000001,0.43410000000000004,0.27408,0.7223999999999999,0.50338,0.64678
0,17,7000.0,1169.0,0.167,1701.6150556030796,1611.0,2676.6000000000004,4448.0,82.0,47146.60307955518,48848.218135158255,50140.6,24.488451668092388,45.0,23.72284003421728,44.0,evac-only_sorted_2026shelterseek_0_17_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,dual_dominant,"shelter0,1=0.35",0.35,0.35,0.075,0.075,0.075,0.075,0.9999999999999998,0.075,0.35,2000.0,2000.0,750.0,750.0,750.0,750.0,1.6731183626432504,0.2380952380952379,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5964642857142857,0.874745,0.48383,0.22544000000000003,0.7293866666666666,0.44744000000000006,0.5418666666666667
0,18,7000.0,1158.0,0.1654285714285714,1598.0034542314336,1422.5,2673.6,4842.0,44.0,47105.265112262525,48703.26856649396,49953.2,18.67357512953368,31.0,17.686528497409327,30.0,evac-only_sorted_2026shelterseek_0_18_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,dual_dominant,"shelter0,2=0.35",0.35,0.075,0.35,0.075,0.075,0.075,0.9999999999999998,0.075,0.35,2000.0,750.0,2000.0,750.0,750.0,750.0,1.6731183626432504,0.2380952380952379,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5955214285714285,0.874745,0.5814133333333333,0.34703999999999996,0.7293866666666666,0.44744000000000006,0.5418666666666667
0,19,7000.0,1392.0,0.1988571428571428,1863.293103448276,1870.5,2827.5000000000005,3512.0,122.0,47056.90301724138,48920.19612068965,50122.9,22.40014367816092,34.0,21.494971264367816,33.0,evac-only_sorted_2026shelterseek_0_19_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,dual_dominant,"shelter0,3=0.35",0.35,0.075,0.075,0.35,0.075,0.075,1.0,0.075,0.35,2000.0,750.0,750.0,2000.0,750.0,750.0,1.6731183626432504,0.2380952380952379,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.6062942857142858,0.7724,0.39,0.22544000000000003,0.7478499999999999,0.44744000000000006,0.5418666666666667
0,20,7000.0,927.0,0.1324285714285714,1974.4573894282632,1876.0,3094.2,3774.0,76.0,46951.94390507012,48926.401294498384,50246.8,23.76159654800432,39.0,22.88996763754045,39.39999999999998,evac-only_sorted_2026shelterseek_0_20_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,dual_dominant,"shelter0,4=0.35",0.35,0.075,0.075,0.075,0.35,0.075,1.0,0.075,0.35,2000.0,750.0,750.0,750.0,2000.0,750.0,1.6731183626432504,0.2380952380952379,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.59097,0.78627,0.39,0.22544000000000003,0.7316266666666668,0.573025,0.5438666666666666
0,21,7000.0,1721.0,0.2458571428571428,1748.3643230679838,1711.0,2709.0,4526.0,65.0,47072.5787332946,48820.94305636258,50006.0,25.294015107495643,35.0,24.306217315514235,34.0,evac-only_sorted_2026shelterseek_0_21_trajectory.csv,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,7000.0,7000.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,372.0,372.0,0.0,372.0,372.0,315.0,315.0,0.0,315.0,315.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,537.0,0.0,537.0,537.0,481.0,481.0,0.0,481.0,481.0,421.0,421.0,0.0,421.0,421.0,287.0,287.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,572.0,572.0,0.0,572.0,572.0,505.0,505.0,0.0,505.0,505.0,399.0,399.0,0.0,399.0,399.0,692.0,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,0.0,519.0,519.0,814.0,814.0,0.0,814.0,814.0,588.0,588.0,0.0,588.0,588.0,dual_dominant,"shelter0,5=0.35",0.35,0.075,0.075,0.075,0.075,0.35,1.0,0.075,0.35,2000.0,750.0,750.0,750.0,750.0,2000.0,1.6731183626432504,0.2380952380952379,0.2857142857142857,7000.0,411.7647058823529,209.335415485461,814.0,70.0,7000.0,0.5969757142857143,0.7724,0.39,0.22544000000000003,0.70728,0.44744000000000006,0.6532049999999999
